,Unnamed: 0,noun,utterance_x,image,state,adj,adj_utterance,natural_adj_utterance,item,natural_utterance,utterance_y,object,mean_response,count_response
445,445,envelope,whole envelope,envelope_ripped.jpg,a,ripped,whole,sealed,envelope,sealed envelope,sealed envelope,envelope_ripped.jpg,1.8888888888888888,18.0
446,446,envelope,whole envelope,envelope_whole.jpg,b,whole,whole,sealed,envelope,sealed envelope,sealed envelope,envelope_whole.jpg,6.647058823529412,17.0
447,447,envelope,whole envelope,controller.jpg,,,whole,sealed,envelope,sealed envelope,,,,
448,448,envelope,whole envelope,hay.jpg,,,whole,sealed,envelope,sealed envelope,sealed envelope,hay.jpg,1.2,5.0
449,449,envelope,whole envelope,leash.jpg,,,whole,sealed,envelope,sealed envelope,sealed envelope,leash.jpg,1.125,8.0
450,450,eye,closed eye,eye_open.jpg,a,open,closed,closed,eye,closed eye,closed eye,eye_open.jpg,1.7222222222222223,18.0
451,451,eye,closed eye,eye_closed.jpg,b,closed,closed,closed,eye,closed eye,closed eye,eye_closed.jpg,6.75,16.0
452,452,eye,closed eye,ladle.jpg,,,closed,closed,eye,closed eye,closed eye,ladle.jpg,1.0,10.0
453,453,eye,closed eye,floppydisk.jpg,,,closed,closed,eye,closed eye,closed eye,floppydisk.jpg,1.0,5.0
454,454,eye,closed eye,waterwings.jpg,,,closed,closed,eye,closed eye,,,,
455,455,eye,eye,eye_open.jpg,a,open,,,eye,eye,eye,eye_open.jpg,6.95,20.0
456,456,eye,eye,eye_closed.jpg,b,closed,,,eye,eye,eye,eye_closed.jpg,5.666666666666667,18.0
457,457,eye,eye,ladle.jpg,,,,,eye,eye,eye,ladle.jpg,1.0,3.0
458,458,eye,eye,floppydisk.jpg,,,,,eye,eye,eye,floppydisk.jpg,1.6,5.0
459,459,eye,eye,waterwings.jpg,,,,,eye,eye,eye,waterwings.jpg,1.0,6.0
460,460,eye,open eye,eye_open.jpg,a,open,open,open,eye,open eye,open eye,eye_open.jpg,6.842105263157895,19.0
461,461,eye,open eye,eye_closed.jpg,b,closed,open,open,eye,open eye,open eye,eye_closed.jpg,1.7619047619047619,21.0
462,462,eye,open eye,ladle.jpg,,,open,open,eye,open eye,,,,
463,463,eye,open eye,floppydisk.jpg,,,open,open,eye,open eye,open eye,floppydisk.jpg,1.0,5.0
464,464,eye,open eye,waterwings.jpg,,,open,open,eye,open eye,open eye,waterwings.jpg,1.0,7.0
465,465,fence,broken fence,fence_broken.jpg,a,broken,broken,broken,fence,broken fence,broken fence,fence_broken.jpg,6.5,20.0
466,466,fence,broken fence,fence_whole.jpg,b,whole,broken,broken,fence,broken fence,broken fence,fence_whole.jpg,1.95,20.0
467,467,fence,broken fence,pin.jpg,,,broken,broken,fence,broken fence,broken fence,pin.jpg,1.0,11.0
468,468,fence,broken fence,cds.jpg,,,broken,broken,fence,broken fence,broken fence,cds.jpg,1.0,4.0
469,469,fence,broken fence,cucumber.jpg,,,broken,broken,fence,broken fence,,,,
470,470,fence,fence,fence_broken.jpg,a,broken,,,fence,fence,fence,fence_broken.jpg,5.95,20.0
471,471,fence,fence,fence_whole.jpg,b,whole,,,fence,fence,fence,fence_whole.jpg,6.85,20.0
472,472,fence,fence,pin.jpg,,,,,fence,fence,fence,pin.jpg,1.0,4.0
473,473,fence,fence,cds.jpg,,,,,fence,fence,fence,cds.jpg,1.0,5.0
474,474,fence,fence,cucumber.jpg,,,,,fence,fence,fence,cucumber.jpg,1.1666666666666667,6.0
475,475,fence,whole fence,fence_broken.jpg,a,broken,whole,intact,fence,intact fence,intact fence,fence_broken.jpg,2.210526315789474,19.0
476,476,fence,whole fence,fence_whole.jpg,b,whole,whole,intact,fence,intact fence,intact fence,fence_whole.jpg,7.0,20.0
477,477,fence,whole fence,pin.jpg,,,whole,intact,fence,intact fence,,,,
478,478,fence,whole fence,cds.jpg,,,whole,intact,fence,intact fence,intact fence,cds.jpg,1.0,5.0
479,479,fence,whole fence,cucumber.jpg,,,whole,intact,fence,intact fence,intact fence,cucumber.jpg,1.5,6.0
480,480,filefolder,closed filefolder,filefolder_open.jpg,a,open,closed,closed,file folder,closed file folder,closed file folder,filefolder_open.jpg,2.0,21.0
481,481,filefolder,closed filefolder,filefolder_closed.jpg,b,closed,closed,closed,file folder,closed file folder,closed file folder,filefolder_closed.jpg,6.25,20.0
482,482,filefolder,closed filefolder,celery.jpg,,,closed,closed,file folder,closed file folder,closed file folder,celery.jpg,1.0,9.0
483,483,filefolder,closed filefolder,dress.jpg,,,closed,closed,file folder,closed file folder,closed file folder,dress.jpg,1.4,5.0
484,484,filefolder,closed filefolder,rock.jpg,,,closed,closed,file folder,closed file folder,,,,
485,485,filefolder,filefolder,filefolder_open.jpg,a,open,,,file folder,file folder,file folder,filefolder_open.jpg,6.421052631578948,19.0
486,486,filefolder,filefolder,filefolder_closed.jpg,b,closed,,,file folder,file folder,file folder,filefolder_closed.jpg,6.9523809523809526,21.0
487,487,filefolder,filefolder,celery.jpg,,,,,file folder,file folder,file folder,celery.jpg,1.0,3.0
488,488,filefolder,filefolder,dress.jpg,,,,,file folder,file folder,file folder,dress.jpg,1.0,5.0
489,489,filefolder,filefolder,rock.jpg,,,,,file folder,file folder,file folder,rock.jpg,1.0,6.0
490,490,filefolder,open filefolder,filefolder_open.jpg,a,open,open,opened,file folder,opened file folder,opened file folder,filefolder_open.jpg,6.470588235294118,17.0
491,491,filefolder,open filefolder,filefolder_closed.jpg,b,closed,open,opened,file folder,opened file folder,opened file folder,filefolder_closed.jpg,3.0,20.0
492,492,filefolder,open filefolder,celery.jpg,,,open,opened,file folder,opened file folder,,,,
493,493,filefolder,open filefolder,dress.jpg,,,open,opened,file folder,opened file folder,opened file folder,dress.jpg,1.0,5.0
494,494,filefolder,open filefolder,rock.jpg,,,open,opened,file folder,opened file folder,opened file folder,rock.jpg,2.0,5.0
495,495,fridge,closed fridge,fridge_open.jpg,a,open,closed,closed,fridge,closed fridge,closed fridge,fridge_open.jpg,2.0,17.0
496,496,fridge,closed fridge,fridge_closed.jpg,b,closed,closed,closed,fridge,closed fridge,closed fridge,fridge_closed.jpg,6.722222222222222,18.0
497,497,fridge,closed fridge,mask.jpg,,,closed,closed,fridge,closed fridge,closed fridge,mask.jpg,1.0,11.0
498,498,fridge,closed fridge,blocks.jpg,,,closed,closed,fridge,closed fridge,closed fridge,blocks.jpg,1.0,5.0
499,499,fridge,closed fridge,shovel.jpg,,,closed,closed,fridge,closed fridge,,,,
500,500,fridge,fridge,fridge_open.jpg,a,open,,,fridge,fridge,fridge,fridge_open.jpg,6.571428571428571,21.0
501,501,fridge,fridge,fridge_closed.jpg,b,closed,,,fridge,fridge,fridge,fridge_closed.jpg,6.95,20.0
502,502,fridge,fridge,mask.jpg,,,,,fridge,fridge,fridge,mask.jpg,1.0,3.0
503,503,fridge,fridge,blocks.jpg,,,,,fridge,fridge,fridge,blocks.jpg,1.0,4.0
504,504,fridge,fridge,shovel.jpg,,,,,fridge,fridge,fridge,shovel.jpg,1.0,6.0
505,505,fridge,open fridge,fridge_open.jpg,a,open,open,open,fridge,open fridge,open fridge,fridge_open.jpg,6.9523809523809526,21.0
506,506,fridge,open fridge,fridge_closed.jpg,b,closed,open,open,fridge,open fridge,open fridge,fridge_closed.jpg,1.9523809523809523,21.0
507,507,fridge,open fridge,mask.jpg,,,open,open,fridge,open fridge,,,,
508,508,fridge,open fridge,blocks.jpg,,,open,open,fridge,open fridge,open fridge,blocks.jpg,1.0,5.0
509,509,fridge,open fridge,shovel.jpg,,,open,open,fridge,open fridge,open fridge,shovel.jpg,1.1428571428571428,7.0
510,510,garbagecan,empty garbagecan,garbagecan_empty.jpg,a,empty,empty,empty,garbage can,empty garbage can,empty garbage can,garbagecan_empty.jpg,6.684210526315789,19.0
511,511,garbagecan,empty garbagecan,garbagecan_full.jpg,b,full,empty,empty,garbage can,empty garbage can,empty garbage can,garbagecan_full.jpg,1.8571428571428572,21.0
512,512,garbagecan,empty garbagecan,reindeerantlers.jpg,,,empty,empty,garbage can,empty garbage can,empty garbage can,reindeerantlers.jpg,1.0,11.0
513,513,garbagecan,empty garbagecan,paddleboat.jpg,,,empty,empty,garbage can,empty garbage can,empty garbage can,paddleboat.jpg,1.4,5.0
514,514,garbagecan,empty garbagecan,chainsaw.jpg,,,empty,empty,garbage can,empty garbage can,,,,
515,515,garbagecan,full garbagecan,garbagecan_empty.jpg,a,empty,full,full,garbage can,full garbage can,full garbage can,garbagecan_empty.jpg,1.9545454545454546,22.0
516,516,garbagecan,full garbagecan,garbagecan_full.jpg,b,full,full,full,garbage can,full garbage can,full garbage can,garbagecan_full.jpg,6.857142857142857,21.0
517,517,garbagecan,full garbagecan,reindeerantlers.jpg,,,full,full,garbage can,full garbage can,full garbage can,reindeerantlers.jpg,1.0,3.0
518,518,garbagecan,full garbagecan,paddleboat.jpg,,,full,full,garbage can,full garbage can,full garbage can,paddleboat.jpg,1.0,4.0
519,519,garbagecan,full garbagecan,chainsaw.jpg,,,full,full,garbage can,full garbage can,full garbage can,chainsaw.jpg,1.0,6.0
520,520,garbagecan,garbagecan,garbagecan_empty.jpg,a,empty,,,garbage can,garbage can,garbage can,garbagecan_empty.jpg,6.333333333333333,21.0
521,521,garbagecan,garbagecan,garbagecan_full.jpg,b,full,,,garbage can,garbage can,garbage can,garbagecan_full.jpg,6.1,20.0
522,522,garbagecan,garbagecan,reindeerantlers.jpg,,,,,garbage can,garbage can,,,,
523,523,garbagecan,garbagecan,paddleboat.jpg,,,,,garbage can,garbage can,garbage can,paddleboat.jpg,1.0,5.0
524,524,garbagecan,garbagecan,chainsaw.jpg,,,,,garbage can,garbage can,garbage can,chainsaw.jpg,1.125,8.0
525,525,garlic,garlic,garlic_peeled.jpg,a,peeled,,,garlic,garlic,garlic,garlic_peeled.jpg,6.681818181818182,22.0
526,526,garlic,garlic,garlic_unpeeled.jpg,b,unpeeled,,,garlic,garlic,garlic,garlic_unpeeled.jpg,6.809523809523809,21.0
527,527,garlic,garlic,speakers.jpg,,,,,garlic,garlic,garlic,speakers.jpg,1.5,10.0
528,528,garlic,garlic,crown.jpg,,,,,garlic,garlic,garlic,crown.jpg,1.2,5.0
529,529,garlic,garlic,owl.jpg,,,,,garlic,garlic,,,,
530,530,garlic,peeled garlic,garlic_peeled.jpg,a,peeled,peeled,peeled,garlic,peeled garlic,peeled garlic,garlic_peeled.jpg,6.476190476190476,21.0
531,531,garlic,peeled garlic,garlic_unpeeled.jpg,b,unpeeled,peeled,peeled,garlic,peeled garlic,peeled garlic,garlic_unpeeled.jpg,3.761904761904762,21.0
532,532,garlic,peeled garlic,speakers.jpg,,,peeled,peeled,garlic,peeled garlic,peeled garlic,speakers.jpg,1.0,3.0
533,533,garlic,peeled garlic,crown.jpg,,,peeled,peeled,garlic,peeled garlic,peeled garlic,crown.jpg,1.0,4.0
534,534,garlic,peeled garlic,owl.jpg,,,peeled,peeled,garlic,peeled garlic,peeled garlic,owl.jpg,1.0,6.0
535,535,garlic,unpeeled garlic,garlic_peeled.jpg,a,peeled,unpeeled,unpeeled,garlic,unpeeled garlic,unpeeled garlic,garlic_peeled.jpg,3.789473684210526,19.0
536,536,garlic,unpeeled garlic,garlic_unpeeled.jpg,b,unpeeled,unpeeled,unpeeled,garlic,unpeeled garlic,unpeeled garlic,garlic_unpeeled.jpg,5.142857142857143,21.0
537,537,garlic,unpeeled garlic,speakers.jpg,,,unpeeled,unpeeled,garlic,unpeeled garlic,,,,
538,538,garlic,unpeeled garlic,crown.jpg,,,unpeeled,unpeeled,garlic,unpeeled garlic,unpeeled garlic,crown.jpg,1.0,5.0
539,539,garlic,unpeeled garlic,owl.jpg,,,unpeeled,unpeeled,garlic,unpeeled garlic,unpeeled garlic,owl.jpg,1.0,7.0
540,540,gate,closed gate,gate_open.jpg,a,open,closed,closed,gate,closed gate,closed gate,gate_open.jpg,2.3,20.0
541,541,gate,closed gate,gate_closed.jpg,b,closed,closed,closed,gate,closed gate,closed gate,gate_closed.jpg,6.9523809523809526,21.0
542,542,gate,closed gate,icecreambar.jpg,,,closed,closed,gate,closed gate,closed gate,icecreambar.jpg,1.7,10.0
543,543,gate,closed gate,skiboot.jpg,,,closed,closed,gate,closed gate,closed gate,skiboot.jpg,1.0,5.0
544,544,gate,closed gate,trumpet.jpg,,,closed,closed,gate,closed gate,,,,
545,545,gate,gate,gate_open.jpg,a,open,,,gate,gate,gate,gate_open.jpg,6.3,20.0
546,546,gate,gate,gate_closed.jpg,b,closed,,,gate,gate,gate,gate_closed.jpg,6.761904761904762,21.0
547,547,gate,gate,icecreambar.jpg,,,,,gate,gate,gate,icecreambar.jpg,1.0,4.0
548,548,gate,gate,skiboot.jpg,,,,,gate,gate,gate,skiboot.jpg,1.0,4.0
549,549,gate,gate,trumpet.jpg,,,,,gate,gate,gate,trumpet.jpg,1.1666666666666667,6.0
550,550,gate,open gate,gate_open.jpg,a,open,open,open,gate,open gate,open gate,gate_open.jpg,6.894736842105263,19.0
551,551,gate,open gate,gate_closed.jpg,b,closed,open,open,gate,open gate,open gate,gate_closed.jpg,2.1052631578947367,19.0
552,552,gate,open gate,icecreambar.jpg,,,open,open,gate,open gate,,,,
553,553,gate,open gate,skiboot.jpg,,,open,open,gate,open gate,open gate,skiboot.jpg,1.0,4.0
554,554,gate,open gate,trumpet.jpg,,,open,open,gate,open gate,open gate,trumpet.jpg,1.0,6.0
555,555,glasses,broken glasses,glasses_broken.jpg,a,broken,broken,broken,glasses,broken glasses,broken glasses,glasses_broken.jpg,6.888888888888889,18.0
556,556,glasses,broken glasses,glasses_whole.jpg,b,whole,broken,broken,glasses,broken glasses,broken glasses,glasses_whole.jpg,1.7619047619047619,21.0
557,557,glasses,broken glasses,toothbrush.jpg,,,broken,broken,glasses,broken glasses,broken glasses,toothbrush.jpg,1.4444444444444444,9.0
558,558,glasses,broken glasses,coconut.jpg,,,broken,broken,glasses,broken glasses,broken glasses,coconut.jpg,1.2,5.0
559,559,glasses,broken glasses,snake.jpg,,,broken,broken,glasses,broken glasses,,,,
560,560,glasses,glasses,glasses_broken.jpg,a,broken,,,glasses,glasses,glasses,glasses_broken.jpg,4.5,20.0
561,561,glasses,glasses,glasses_whole.jpg,b,whole,,,glasses,glasses,glasses,glasses_whole.jpg,6.761904761904762,21.0
562,562,glasses,glasses,toothbrush.jpg,,,,,glasses,glasses,glasses,toothbrush.jpg,1.0,4.0
563,563,glasses,glasses,coconut.jpg,,,,,glasses,glasses,glasses,coconut.jpg,1.0,4.0
564,564,glasses,glasses,snake.jpg,,,,,glasses,glasses,glasses,snake.jpg,1.3333333333333333,6.0
565,565,glasses,whole glasses,glasses_broken.jpg,a,broken,whole,intact,glasses,intact glasses,intact glasses,glasses_broken.jpg,1.619047619047619,21.0
566,566,glasses,whole glasses,glasses_whole.jpg,b,whole,whole,intact,glasses,intact glasses,intact glasses,glasses_whole.jpg,6.904761904761905,21.0
567,567,glasses,whole glasses,toothbrush.jpg,,,whole,intact,glasses,intact glasses,,,,
568,568,glasses,whole glasses,coconut.jpg,,,whole,intact,glasses,intact glasses,intact glasses,coconut.jpg,1.0,5.0
569,569,glasses,whole glasses,snake.jpg,,,whole,intact,glasses,intact glasses,intact glasses,snake.jpg,1.0,8.0
570,570,gloves,clean gloves,gloves_dirty.jpg,a,dirty,clean,clean,gloves,clean gloves,clean gloves,gloves_dirty.jpg,1.8,20.0
571,571,gloves,clean gloves,gloves_clean.jpg,b,clean,clean,clean,gloves,clean gloves,clean gloves,gloves_clean.jpg,6.7727272727272725,22.0
572,572,gloves,clean gloves,manatee.jpg,,,clean,clean,gloves,clean gloves,clean gloves,manatee.jpg,1.0909090909090908,11.0
573,573,gloves,clean gloves,barrel.jpg,,,clean,clean,gloves,clean gloves,clean gloves,barrel.jpg,1.2,5.0
574,574,gloves,clean gloves,powerbar.jpg,,,clean,clean,gloves,clean gloves,,,,
575,575,gloves,dirty gloves,gloves_dirty.jpg,a,dirty,dirty,dirty,gloves,dirty gloves,dirty gloves,gloves_dirty.jpg,6.545454545454546,22.0
576,576,gloves,dirty gloves,gloves_clean.jpg,b,clean,dirty,dirty,gloves,dirty gloves,dirty gloves,gloves_clean.jpg,2.4545454545454546,22.0
577,577,gloves,dirty gloves,manatee.jpg,,,dirty,dirty,gloves,dirty gloves,dirty gloves,manatee.jpg,1.0,4.0
578,578,gloves,dirty gloves,barrel.jpg,,,dirty,dirty,gloves,dirty gloves,dirty gloves,barrel.jpg,1.0,4.0
579,579,gloves,dirty gloves,powerbar.jpg,,,dirty,dirty,gloves,dirty gloves,dirty gloves,powerbar.jpg,1.1666666666666667,6.0
580,580,gloves,gloves,gloves_dirty.jpg,a,dirty,,,gloves,gloves,gloves,gloves_dirty.jpg,5.578947368421052,19.0
581,581,gloves,gloves,gloves_clean.jpg,b,clean,,,gloves,gloves,gloves,gloves_clean.jpg,6.55,20.0
582,582,gloves,gloves,manatee.jpg,,,,,gloves,gloves,,,,
583,583,gloves,gloves,barrel.jpg,,,,,gloves,gloves,gloves,barrel.jpg,1.0,4.0
584,584,gloves,gloves,powerbar.jpg,,,,,gloves,gloves,gloves,powerbar.jpg,1.0,8.0
585,585,hamper,empty hamper,hamper_empty.jpg,a,empty,empty,empty,hamper,empty hamper,empty hamper,hamper_empty.jpg,6.142857142857143,21.0
586,586,hamper,empty hamper,hamper_full.jpg,b,full,empty,empty,hamper,empty hamper,empty hamper,hamper_full.jpg,1.6,20.0
587,587,hamper,empty hamper,eliptical.jpg,,,empty,empty,hamper,empty hamper,empty hamper,eliptical.jpg,1.1818181818181819,11.0
588,588,hamper,empty hamper,sandwich.jpg,,,empty,empty,hamper,empty hamper,empty hamper,sandwich.jpg,1.2,5.0
589,589,hamper,empty hamper,carseat.jpg,,,empty,empty,hamper,empty hamper,,,,
590,590,hamper,full hamper,hamper_empty.jpg,a,empty,full,full,hamper,full hamper,full hamper,hamper_empty.jpg,1.85,20.0
591,591,hamper,full hamper,hamper_full.jpg,b,full,full,full,hamper,full hamper,full hamper,hamper_full.jpg,6.0,21.0
592,592,hamper,full hamper,eliptical.jpg,,,full,full,hamper,full hamper,full hamper,eliptical.jpg,1.0,4.0
593,593,hamper,full hamper,sandwich.jpg,,,full,full,hamper,full hamper,full hamper,sandwich.jpg,1.2,5.0
594,594,hamper,full hamper,carseat.jpg,,,full,full,hamper,full hamper,full hamper,carseat.jpg,1.75,4.0
595,595,hamper,hamper,hamper_empty.jpg,a,empty,,,hamper,hamper,hamper,hamper_empty.jpg,6.0,19.0
596,596,hamper,hamper,hamper_full.jpg,b,full,,,hamper,hamper,hamper,hamper_full.jpg,5.9,20.0
597,597,hamper,hamper,eliptical.jpg,,,,,hamper,hamper,,,,
598,598,hamper,hamper,sandwich.jpg,,,,,hamper,hamper,hamper,sandwich.jpg,1.2,5.0
599,599,hamper,hamper,carseat.jpg,,,,,hamper,hamper,hamper,carseat.jpg,1.375,8.0
600,600,hands,clean hands,hands_dirty.jpg,a,dirty,clean,clean,hands,clean hands,clean hands,hands_dirty.jpg,1.5555555555555556,18.0
601,601,hands,clean hands,hands_clean.jpg,b,clean,clean,clean,hands,clean hands,clean hands,hands_clean.jpg,6.55,20.0
602,602,hands,clean hands,maze.jpg,,,clean,clean,hands,clean hands,clean hands,maze.jpg,1.0909090909090908,11.0
603,603,hands,clean hands,bison.jpg,,,clean,clean,hands,clean hands,clean hands,bison.jpg,1.0,4.0
604,604,hands,clean hands,rocket.jpg,,,clean,clean,hands,clean hands,,,,
605,605,hands,dirty hands,hands_dirty.jpg,a,dirty,dirty,dirty,hands,dirty hands,dirty hands,hands_dirty.jpg,6.95,20.0
606,606,hands,dirty hands,hands_clean.jpg,b,clean,dirty,dirty,hands,dirty hands,dirty hands,hands_clean.jpg,2.3684210526315788,19.0
607,607,hands,dirty hands,maze.jpg,,,dirty,dirty,hands,dirty hands,dirty hands,maze.jpg,1.0,3.0
608,608,hands,dirty hands,bison.jpg,,,dirty,dirty,hands,dirty hands,dirty hands,bison.jpg,1.0,4.0
609,609,hands,dirty hands,rocket.jpg,,,dirty,dirty,hands,dirty hands,dirty hands,rocket.jpg,1.1666666666666667,6.0
610,610,hands,hands,hands_dirty.jpg,a,dirty,,,hands,hands,hands,hands_dirty.jpg,5.842105263157895,19.0
611,611,hands,hands,hands_clean.jpg,b,clean,,,hands,hands,hands,hands_clean.jpg,6.9,20.0
612,612,hands,hands,maze.jpg,,,,,hands,hands,,,,
613,613,hands,hands,bison.jpg,,,,,hands,hands,hands,bison.jpg,1.0,4.0
614,614,hands,hands,rocket.jpg,,,,,hands,hands,hands,rocket.jpg,1.0,8.0
615,615,jar,empty jar,jar_empty.jpg,a,empty,empty,empty,jar,empty jar,empty jar,jar_empty.jpg,6.904761904761905,21.0
616,616,jar,empty jar,jar_full.jpg,b,full,empty,empty,jar,empty jar,empty jar,jar_full.jpg,2.0,21.0
617,617,jar,empty jar,trolley.jpg,,,empty,empty,jar,empty jar,empty jar,trolley.jpg,1.0909090909090908,11.0
618,618,jar,empty jar,skipoles.jpg,,,empty,empty,jar,empty jar,empty jar,skipoles.jpg,1.4,5.0
619,619,jar,empty jar,mrpotatohead.jpg,,,empty,empty,jar,empty jar,,,,
620,620,jar,full jar,jar_empty.jpg,a,empty,full,filled,jar,filled jar,filled jar,jar_empty.jpg,2.1904761904761907,21.0
621,621,jar,full jar,jar_full.jpg,b,full,full,filled,jar,filled jar,filled jar,jar_full.jpg,6.611111111111111,18.0
622,622,jar,full jar,trolley.jpg,,,full,filled,jar,filled jar,filled jar,trolley.jpg,1.0,3.0
623,623,jar,full jar,skipoles.jpg,,,full,filled,jar,filled jar,filled jar,skipoles.jpg,1.0,5.0
624,624,jar,full jar,mrpotatohead.jpg,,,full,filled,jar,filled jar,filled jar,mrpotatohead.jpg,1.0,6.0
625,625,jar,jar,jar_empty.jpg,a,empty,,,jar,jar,jar,jar_empty.jpg,6.842105263157895,19.0
626,626,jar,jar,jar_full.jpg,b,full,,,jar,jar,jar,jar_full.jpg,6.0,22.0
627,627,jar,jar,trolley.jpg,,,,,jar,jar,,,,
628,628,jar,jar,skipoles.jpg,,,,,jar,jar,jar,skipoles.jpg,1.0,5.0
629,629,jar,jar,mrpotatohead.jpg,,,,,jar,jar,jar,mrpotatohead.jpg,1.0,8.0
630,630,juicebottle,closed juicebottle,juicebottle_open.jpg,a,open,closed,unopened,juice bottle,unopened juice bottle,unopened juice bottle,juicebottle_open.jpg,2.263157894736842,19.0
631,631,juicebottle,closed juicebottle,juicebottle_closed.jpg,b,closed,closed,unopened,juice bottle,unopened juice bottle,unopened juice bottle,juicebottle_closed.jpg,6.055555555555555,18.0
632,632,juicebottle,closed juicebottle,dominos.jpg,,,closed,unopened,juice bottle,unopened juice bottle,unopened juice bottle,dominos.jpg,1.5,10.0
633,633,juicebottle,closed juicebottle,television.jpg,,,closed,unopened,juice bottle,unopened juice bottle,unopened juice bottle,television.jpg,1.0,4.0
634,634,juicebottle,closed juicebottle,flipflop.jpg,,,closed,unopened,juice bottle,unopened juice bottle,,,,
635,635,juicebottle,juicebottle,juicebottle_open.jpg,a,open,,,juice bottle,juice bottle,juice bottle,juicebottle_open.jpg,6.1,20.0
636,636,juicebottle,juicebottle,juicebottle_closed.jpg,b,closed,,,juice bottle,juice bottle,juice bottle,juicebottle_closed.jpg,6.588235294117647,17.0
637,637,juicebottle,juicebottle,dominos.jpg,,,,,juice bottle,juice bottle,juice bottle,dominos.jpg,1.0,4.0
638,638,juicebottle,juicebottle,television.jpg,,,,,juice bottle,juice bottle,juice bottle,television.jpg,2.0,4.0
639,639,juicebottle,juicebottle,flipflop.jpg,,,,,juice bottle,juice bottle,juice bottle,flipflop.jpg,1.0,6.0
640,640,juicebottle,open juicebottle,juicebottle_open.jpg,a,open,open,open,juice bottle,open juice bottle,open juice bottle,juicebottle_open.jpg,6.555555555555555,18.0
641,641,juicebottle,open juicebottle,juicebottle_closed.jpg,b,closed,open,open,juice bottle,open juice bottle,open juice bottle,juicebottle_closed.jpg,2.3157894736842106,19.0
642,642,juicebottle,open juicebottle,dominos.jpg,,,open,open,juice bottle,open juice bottle,,,,
643,643,juicebottle,open juicebottle,television.jpg,,,open,open,juice bottle,open juice bottle,open juice bottle,television.jpg,1.2,5.0
644,644,juicebottle,open juicebottle,flipflop.jpg,,,open,open,juice bottle,open juice bottle,open juice bottle,flipflop.jpg,1.0,7.0
645,645,kiwi,kiwi,kiwi_sliced.jpg,a,sliced,,,kiwi,kiwi,kiwi,kiwi_sliced.jpg,6.476190476190476,21.0
646,646,kiwi,kiwi,kiwi_unsliced.jpg,b,unsliced,,,kiwi,kiwi,kiwi,kiwi_unsliced.jpg,6.636363636363637,22.0
647,647,kiwi,kiwi,ironingboard.jpg,,,,,kiwi,kiwi,kiwi,ironingboard.jpg,2.0,8.0
648,648,kiwi,kiwi,paintbrushes.jpg,,,,,kiwi,kiwi,kiwi,paintbrushes.jpg,1.0,4.0
649,649,kiwi,kiwi,tank.jpg,,,,,kiwi,kiwi,,,,
650,650,kiwi,sliced kiwi,kiwi_sliced.jpg,a,sliced,sliced,sliced,kiwi,sliced kiwi,sliced kiwi,kiwi_sliced.jpg,7.0,21.0
651,651,kiwi,sliced kiwi,kiwi_unsliced.jpg,b,unsliced,sliced,sliced,kiwi,sliced kiwi,sliced kiwi,kiwi_unsliced.jpg,1.9473684210526316,19.0
652,652,kiwi,sliced kiwi,ironingboard.jpg,,,sliced,sliced,kiwi,sliced kiwi,sliced kiwi,ironingboard.jpg,1.0,4.0
653,653,kiwi,sliced kiwi,paintbrushes.jpg,,,sliced,sliced,kiwi,sliced kiwi,sliced kiwi,paintbrushes.jpg,1.0,5.0
654,654,kiwi,sliced kiwi,tank.jpg,,,sliced,sliced,kiwi,sliced kiwi,sliced kiwi,tank.jpg,1.0,6.0
655,655,kiwi,unsliced kiwi,kiwi_sliced.jpg,a,sliced,unsliced,whole,kiwi,whole kiwi,whole kiwi,kiwi_sliced.jpg,3.85,20.0
656,656,kiwi,unsliced kiwi,kiwi_unsliced.jpg,b,unsliced,unsliced,whole,kiwi,whole kiwi,whole kiwi,kiwi_unsliced.jpg,6.944444444444445,18.0
657,657,kiwi,unsliced kiwi,ironingboard.jpg,,,unsliced,whole,kiwi,whole kiwi,,,,
658,658,kiwi,unsliced kiwi,paintbrushes.jpg,,,unsliced,whole,kiwi,whole kiwi,whole kiwi,paintbrushes.jpg,1.0,4.0
659,659,kiwi,unsliced kiwi,tank.jpg,,,unsliced,whole,kiwi,whole kiwi,whole kiwi,tank.jpg,1.0,7.0
660,660,ladder,folded ladder,ladder_folded.jpg,a,folded,folded,folded,ladder,folded ladder,folded ladder,ladder_folded.jpg,6.318181818181818,22.0
661,661,ladder,folded ladder,ladder_unfolded.jpg,b,unfolded,folded,folded,ladder,folded ladder,folded ladder,ladder_unfolded.jpg,3.8095238095238093,21.0
662,662,ladder,folded ladder,chinesecheckers.jpg,,,folded,folded,ladder,folded ladder,folded ladder,chinesecheckers.jpg,1.0,9.0
663,663,ladder,folded ladder,nailpolish.jpg,,,folded,folded,ladder,folded ladder,folded ladder,nailpolish.jpg,1.0,4.0
664,664,ladder,folded ladder,crocodile.jpg,,,folded,folded,ladder,folded ladder,,,,
665,665,ladder,ladder,ladder_folded.jpg,a,folded,,,ladder,ladder,ladder,ladder_folded.jpg,6.523809523809524,21.0
666,666,ladder,ladder,ladder_unfolded.jpg,b,unfolded,,,ladder,ladder,ladder,ladder_unfolded.jpg,6.8,20.0
667,667,ladder,ladder,chinesecheckers.jpg,,,,,ladder,ladder,ladder,chinesecheckers.jpg,1.0,3.0
668,668,ladder,ladder,nailpolish.jpg,,,,,ladder,ladder,ladder,nailpolish.jpg,1.0,4.0
